PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived,AgeGroup,FareCategory,SocialStatus,Child,FarePerPerson,FamilyType
1257,1,male,34.0,0,0,242.39,S,1,1,1,Young Adult,Very High,Upper,0,242.39,Single
1258,2,male,37.0,0,0,43.46,Q,1,1,0,Adult,Medium,Middle,0,43.46,Single
1259,1,male,48.0,1,0,204.5,S,2,0,1,Adult,Very High,Upper,0,102.25,Small Family
1260,3,female,45.0,0,0,25.92,S,1,1,1,Adult,Medium,Lower,0,25.92,Single
1261,2,female,23.0,1,1,57.22,Q,3,0,1,Young Adult,Medium,Middle,0,19.073333333333334,Small Family
1262,3,male,29.0,2,0,35.56,Q,3,0,0,Young Adult,Medium,Lower,0,11.853333333333333,Small Family
1263,2,female,39.0,1,1,86.11,S,3,0,0,Adult,High,Middle,0,28.703333333333333,Small Family
1264,2,male,44.0,0,1,66.06,S,2,0,0,Adult,Medium,Middle,0,33.03,Small Family
1265,1,male,42.0,0,3,243.31125,S,4,0,1,Adult,Very High,Upper,0,60.8278125,Small Family
1266,1,male,29.0,1,2,194.14,C,4,0,1,Young Adult,Very High,Upper,0,48.535,Small Family
1267,2,male,14.0,0,0,41.79,S,1,1,1,Teen,Medium,Middle,1,41.79,Single
1268,2,female,17.0,0,0,85.7,Q,1,1,1,Teen,High,Middle,0,85.7,Single
1269,3,female,34.0,0,1,24.87,S,2,0,1,Young Adult,Low,Lower,0,12.435,Small Family
1270,2,male,34.0,0,0,95.17,S,1,1,1,Young Adult,High,Middle,0,95.17,Single
1271,3,female,16.0,0,0,17.15,C,1,1,1,Teen,Low,Lower,0,17.15,Single
1272,3,male,31.0,2,0,28.39,S,3,0,0,Young Adult,Medium,Lower,0,9.463333333333333,Small Family
1273,3,female,38.0,0,0,17.72,S,1,1,0,Adult,Low,Lower,0,17.72,Single
1274,1,male,15.0,0,0,193.72,S,1,1,1,Teen,Very High,Upper,1,193.72,Single
1275,2,male,44.0,0,0,90.45,C,1,1,1,Adult,High,Middle,0,90.45,Single
1276,1,male,25.0,0,0,173.77,S,1,1,0,Young Adult,Very High,Upper,0,173.77,Single
1277,1,female,46.0,3,1,129.27,S,5,0,1,Adult,High,Upper,0,25.854000000000003,Large Family
1278,3,female,23.0,2,0,32.81,S,3,0,1,Young Adult,Medium,Lower,0,10.936666666666667,Small Family
1279,1,male,17.0,0,2,196.84,S,3,0,1,Teen,Very High,Upper,0,65.61333333333333,Small Family
1280,2,female,24.0,1,0,51.9,Q,2,0,1,Young Adult,Medium,Middle,0,25.95,Small Family
1281,3,male,29.0,0,0,33.71,S,1,1,0,Young Adult,Medium,Lower,0,33.71,Single
1282,3,male,25.0,4,0,14.54,S,5,0,0,Young Adult,Low,Lower,0,2.908,Large Family
1283,3,male,27.0,0,0,20.0,S,1,1,0,Young Adult,Low,Lower,0,20.0,Single
1284,1,male,34.0,0,0,117.97,C,1,1,0,Young Adult,High,Upper,0,117.97,Single
1285,2,female,28.0,0,0,78.18,S,1,1,1,Young Adult,Medium,Middle,0,78.18,Single
1286,3,male,29.0,2,1,33.93,C,4,0,0,Young Adult,Medium,Lower,0,8.4825,Small Family
1287,1,male,8.0,0,1,114.52,S,2,0,1,Child,High,Upper,1,57.26,Small Family
1288,2,male,35.0,1,0,119.17,S,2,0,1,Young Adult,High,Middle,0,59.585,Small Family
1289,1,male,29.0,0,0,192.65,S,1,1,1,Young Adult,Very High,Upper,0,192.65,Single
1290,1,male,51.0,2,0,148.74,S,3,0,1,Adult,High,Upper,0,49.580000000000005,Small Family
1291,2,female,18.0,0,0,55.31,S,1,1,1,Teen,Medium,Middle,0,55.31,Single
1292,1,male,6.0,2,0,243.31125,S,3,0,1,Child,Very High,Upper,1,81.10375,Small Family
1293,3,male,38.0,0,3,58.33,S,4,0,0,Adult,Medium,Lower,0,14.5825,Small Family
1294,3,female,35.0,0,0,49.14,C,1,1,1,Young Adult,Medium,Lower,0,49.14,Single
1295,3,male,17.0,4,1,39.68,C,6,0,0,Teen,Medium,Lower,0,6.613333333333333,Large Family
1296,1,male,10.0,4,1,133.03,S,6,0,1,Child,High,Upper,1,22.171666666666667,Large Family
1297,1,female,50.0,1,1,159.31,S,3,0,1,Adult,Very High,Upper,0,53.10333333333333,Small Family
1298,1,female,48.0,0,0,243.31125,C,1,1,1,Adult,Very High,Upper,0,243.31125,Single
1299,3,male,1.0,0,1,10.6,S,2,0,1,Child,Low,Lower,1,5.3,Small Family
1300,3,female,24.0,0,2,8.57,Q,3,0,1,Young Adult,Low,Lower,0,2.856666666666667,Small Family
1301,1,male,52.0,0,0,152.08,S,1,1,1,Adult,Very High,Upper,0,152.08,Single
1302,3,male,24.0,0,0,41.17,C,1,1,0,Young Adult,Medium,Lower,0,41.17,Single
1303,1,male,24.0,0,2,243.31125,S,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
1304,3,male,26.0,1,1,10.98,S,3,0,0,Young Adult,Low,Lower,0,3.66,Small Family
1305,3,male,15.0,1,0,56.97,S,2,0,0,Teen,Medium,Lower,1,28.485,Small Family
1306,3,male,8.0,0,0,35.31,S,1,1,0,Child,Medium,Lower,1,35.31,Single
1307,3,female,44.0,0,0,40.73,S,1,1,1,Adult,Medium,Lower,0,40.73,Single
1308,3,female,6.0,0,0,6.92,S,1,1,1,Child,Low,Lower,1,6.92,Single
1309,2,male,33.0,1,0,51.87,S,2,0,0,Young Adult,Medium,Middle,0,25.935,Small Family
1310,3,male,42.0,0,0,35.94,S,1,1,0,Adult,Medium,Lower,0,35.94,Single
1311,1,female,11.0,1,0,193.11,S,2,0,1,Child,Very High,Upper,1,96.555,Small Family
1312,3,male,18.0,0,1,56.9,S,2,0,0,Teen,Medium,Lower,0,28.45,Small Family
1313,3,male,46.0,0,1,56.11,S,2,0,0,Adult,Medium,Lower,0,28.055,Small Family
1314,3,female,37.0,1,0,17.12,S,2,0,0,Adult,Low,Lower,0,8.56,Small Family
1315,2,female,22.0,1,1,56.3,S,3,0,1,Young Adult,Medium,Middle,0,18.766666666666666,Small Family
1316,3,male,46.0,0,0,45.51,Q,1,1,0,Adult,Medium,Lower,0,45.51,Single
1317,3,male,46.0,0,0,6.04,C,1,1,0,Adult,Low,Lower,0,6.04,Single
1318,3,male,33.0,3,2,18.19,S,6,0,0,Young Adult,Low,Lower,0,3.0316666666666667,Large Family
1319,1,male,18.0,0,0,243.31125,S,1,1,0,Teen,Very High,Upper,0,243.31125,Single
1320,1,female,25.0,2,0,172.78,S,3,0,1,Young Adult,Very High,Upper,0,57.593333333333334,Small Family
1321,1,male,34.0,1,0,161.27,S,2,0,1,Young Adult,Very High,Upper,0,80.635,Small Family
1322,1,male,28.0,1,0,181.06,S,2,0,1,Young Adult,Very High,Upper,0,90.53,Small Family
1323,3,male,42.0,0,1,51.02,S,2,0,0,Adult,Medium,Lower,0,25.51,Small Family
1324,1,female,10.0,0,3,243.31125,S,4,0,1,Child,Very High,Upper,1,60.8278125,Small Family
1325,3,female,11.0,2,1,39.92,S,4,0,1,Child,Medium,Lower,1,9.98,Small Family
1326,2,female,32.0,0,1,102.46,S,2,0,1,Young Adult,High,Middle,0,51.23,Small Family
1327,1,male,24.0,0,1,177.62,S,2,0,1,Young Adult,Very High,Upper,0,88.81,Small Family
1328,3,male,22.0,1,2,17.19,S,4,0,0,Young Adult,Low,Lower,0,4.2975,Small Family
1329,3,male,7.0,0,0,48.93,S,1,1,0,Child,Medium,Lower,1,48.93,Single
1330,2,female,30.0,1,2,85.85,S,4,0,1,Young Adult,High,Middle,0,21.4625,Small Family
1331,3,female,29.0,1,0,12.57,S,2,0,1,Young Adult,Low,Lower,0,6.285,Small Family
1332,3,male,38.0,2,2,58.83,S,5,0,0,Adult,Medium,Lower,0,11.766,Large Family
1333,1,male,31.0,1,0,211.79,S,2,0,1,Young Adult,Very High,Upper,0,105.895,Small Family
1334,3,male,28.0,0,1,33.72,C,2,0,0,Young Adult,Medium,Lower,0,16.86,Small Family
1335,3,female,45.0,0,1,47.56,S,2,0,1,Adult,Medium,Lower,0,23.78,Small Family
1336,3,male,13.0,1,3,48.47,S,5,0,0,Teen,Medium,Lower,1,9.693999999999999,Large Family
1337,1,female,37.0,0,1,243.31125,S,2,0,1,Adult,Very High,Upper,0,121.655625,Small Family
1338,3,female,8.0,4,0,34.11,S,5,0,1,Child,Medium,Lower,1,6.822,Large Family
1339,1,male,19.0,1,0,146.76,C,2,0,1,Teen,High,Upper,0,73.38,Small Family
1340,1,female,14.0,0,0,243.31125,C,1,1,1,Teen,Very High,Upper,1,243.31125,Single
1341,2,female,40.0,2,0,56.46,S,3,0,1,Adult,Medium,Middle,0,18.82,Small Family
1342,2,male,29.0,0,0,71.3,S,1,1,0,Young Adult,Medium,Middle,0,71.3,Single
1343,3,male,30.0,0,0,51.55,S,1,1,0,Young Adult,Medium,Lower,0,51.55,Single
1344,3,male,16.0,1,0,22.21,Q,2,0,0,Teen,Low,Lower,0,11.105,Small Family
1345,3,male,26.0,2,2,33.78,C,5,0,0,Young Adult,Medium,Lower,0,6.756,Large Family
1346,2,female,20.0,0,2,60.98,S,3,0,1,Young Adult,Medium,Middle,0,20.326666666666664,Small Family
1347,2,female,35.0,0,0,85.67,S,1,1,1,Young Adult,High,Middle,0,85.67,Single
1348,2,male,17.0,0,0,72.86,C,1,1,0,Teen,Medium,Middle,0,72.86,Single
1349,3,male,47.0,0,0,31.46,S,1,1,0,Adult,Medium,Lower,0,31.46,Single
1350,1,male,8.0,0,0,106.87,S,1,1,1,Child,High,Upper,1,106.87,Single
1351,3,female,20.0,0,0,6.29,S,1,1,1,Young Adult,Low,Lower,0,6.29,Single
1352,3,male,52.0,1,0,31.58,S,2,0,0,Adult,Medium,Lower,0,15.79,Small Family
1353,2,female,24.0,2,0,80.56,C,3,0,1,Young Adult,High,Middle,0,26.853333333333335,Small Family
1354,3,male,13.0,0,0,28.38,C,1,1,0,Teen,Medium,Lower,1,28.38,Single
1355,2,male,33.0,0,0,45.4,S,1,1,0,Young Adult,Medium,Middle,0,45.4,Single
1356,3,male,24.0,2,0,57.1,S,3,0,0,Young Adult,Medium,Lower,0,19.033333333333335,Small Family
1357,3,male,19.0,1,1,5.19,S,3,0,0,Teen,Low,Lower,0,1.7300000000000002,Small Family
1358,2,male,16.0,3,1,72.89,S,5,0,0,Teen,Medium,Middle,0,14.578,Large Family
1359,2,male,62.375,0,0,87.72,S,1,1,0,Senior,High,Middle,0,87.72,Single
1360,3,male,27.0,0,0,14.46,S,1,1,0,Young Adult,Low,Lower,0,14.46,Single
1361,3,female,5.0,0,0,30.97,Q,1,1,1,Child,Medium,Lower,1,30.97,Single
1362,1,male,49.0,1,0,188.34,S,2,0,1,Adult,Very High,Upper,0,94.17,Small Family
1363,3,female,38.0,0,0,40.4,S,1,1,1,Adult,Medium,Lower,0,40.4,Single
1364,3,male,20.0,0,0,12.01,S,1,1,0,Young Adult,Low,Lower,0,12.01,Single
1365,3,male,18.0,0,0,30.17,S,1,1,0,Teen,Medium,Lower,0,30.17,Single
1366,1,male,39.0,0,0,140.75,S,1,1,1,Adult,High,Upper,0,140.75,Single
1367,3,female,27.0,1,1,49.12,S,3,0,0,Young Adult,Medium,Lower,0,16.37333333333333,Small Family
1368,3,female,5.0,0,0,55.39,S,1,1,1,Child,Medium,Lower,1,55.39,Single
1369,1,male,53.0,1,0,181.61,S,2,0,1,Adult,Very High,Upper,0,90.805,Small Family
1370,1,male,24.0,0,0,236.64,S,1,1,1,Young Adult,Very High,Upper,0,236.64,Single
1371,3,male,49.0,0,0,21.41,S,1,1,0,Adult,Low,Lower,0,21.41,Single
1372,1,female,47.0,0,1,132.1,S,2,0,1,Adult,High,Upper,0,66.05,Small Family
1373,3,male,17.0,0,0,35.76,S,1,1,0,Teen,Medium,Lower,0,35.76,Single
1374,2,male,43.0,0,0,55.55,S,1,1,0,Adult,Medium,Middle,0,55.55,Single
1375,1,female,22.0,1,0,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
1376,3,female,6.0,2,0,44.75,S,3,0,1,Child,Medium,Lower,1,14.916666666666666,Small Family
1377,2,male,24.0,0,0,57.0,S,1,1,0,Young Adult,Medium,Middle,0,57.0,Single
1378,3,male,35.0,0,0,55.15,S,1,1,0,Young Adult,Medium,Lower,0,55.15,Single
1379,2,male,24.0,4,2,59.57,S,7,0,0,Young Adult,Medium,Middle,0,8.51,Large Family
1380,3,male,26.0,0,0,49.2,S,1,1,0,Young Adult,Medium,Lower,0,49.2,Single
1381,1,male,45.0,0,0,243.31125,S,1,1,1,Adult,Very High,Upper,0,243.31125,Single
1382,2,male,31.0,0,0,93.17,S,1,1,0,Young Adult,High,Middle,0,93.17,Single
1383,3,female,19.0,1,1,27.28,Q,3,0,0,Teen,Medium,Lower,0,9.093333333333334,Small Family
1384,2,female,39.0,0,2,104.58,S,3,0,1,Adult,High,Middle,0,34.86,Small Family
1385,3,male,33.0,0,1,27.72,C,2,0,0,Young Adult,Medium,Lower,0,13.86,Small Family
1386,2,male,1.0,0,1,103.03,S,2,0,1,Child,High,Middle,1,51.515,Small Family
1387,3,male,36.0,0,3,13.35,S,4,0,0,Adult,Low,Lower,0,3.3375,Small Family
1388,1,male,35.0,0,1,102.78,Q,2,0,1,Young Adult,High,Upper,0,51.39,Small Family
1389,3,female,30.0,1,1,30.57,C,3,0,1,Young Adult,Medium,Lower,0,10.19,Small Family
1390,2,male,42.0,1,3,89.94,S,5,0,0,Adult,High,Middle,0,17.988,Large Family
1391,1,female,21.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
1392,1,male,34.0,0,0,222.88,S,1,1,1,Young Adult,Very High,Upper,0,222.88,Single
1393,1,male,10.0,1,1,243.31125,C,3,0,1,Child,Very High,Upper,1,81.10375,Small Family
1394,3,male,35.0,1,2,14.97,S,4,0,0,Young Adult,Low,Lower,0,3.7425,Small Family
1395,2,male,55.0,0,2,47.28,S,3,0,1,Adult,Medium,Middle,0,15.76,Small Family
1396,3,female,17.0,0,1,13.95,S,2,0,1,Teen,Low,Lower,0,6.975,Small Family
1397,2,male,20.0,0,2,72.72,S,3,0,0,Young Adult,Medium,Middle,0,24.24,Small Family
1398,1,female,21.0,0,0,243.31125,C,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
1399,3,male,32.0,0,0,58.25,C,1,1,0,Young Adult,Medium,Lower,0,58.25,Single
1400,3,male,16.0,1,0,8.64,S,2,0,0,Teen,Low,Lower,0,4.32,Small Family
1401,1,male,35.0,0,0,100.31,S,1,1,1,Young Adult,High,Upper,0,100.31,Single
1402,1,male,41.0,1,0,115.89,C,2,0,1,Adult,High,Upper,0,57.945,Small Family
1403,1,female,37.0,1,0,243.31125,S,2,0,1,Adult,Very High,Upper,0,121.655625,Small Family
1404,3,male,7.0,2,0,19.5,S,3,0,0,Child,Low,Lower,1,6.5,Small Family
1405,3,female,43.0,0,2,27.42,S,3,0,1,Adult,Medium,Lower,0,9.14,Small Family
1406,2,male,42.0,0,0,112.05,S,1,1,1,Adult,High,Middle,0,112.05,Single
1407,3,female,41.0,4,1,24.93,Q,6,0,0,Adult,Low,Lower,0,4.155,Large Family
1408,3,female,35.0,1,2,55.42,S,4,0,1,Young Adult,Medium,Lower,0,13.855,Small Family
1409,3,male,33.0,2,0,24.85,S,3,0,0,Young Adult,Low,Lower,0,8.283333333333333,Small Family
1410,3,male,43.0,0,0,28.04,C,1,1,0,Adult,Medium,Lower,0,28.04,Single
1411,1,female,55.0,0,1,243.31125,S,2,0,1,Adult,Very High,Upper,0,121.655625,Small Family
1412,1,female,18.0,1,1,123.11,S,3,0,1,Teen,High,Upper,0,41.03666666666667,Small Family
1413,2,male,44.0,0,0,77.13,C,1,1,0,Adult,Medium,Middle,0,77.13,Single
1414,1,male,29.0,0,0,206.27,S,1,1,0,Young Adult,Very High,Upper,0,206.27,Single
1415,3,female,28.0,0,0,31.54,S,1,1,0,Young Adult,Medium,Lower,0,31.54,Single
1416,3,male,10.0,0,0,12.36,S,1,1,0,Child,Low,Lower,1,12.36,Single
1417,1,male,26.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
1418,1,male,17.0,0,0,243.31125,C,1,1,1,Teen,Very High,Upper,0,243.31125,Single
1419,2,male,24.0,0,0,81.17,S,1,1,0,Young Adult,High,Middle,0,81.17,Single
1420,3,male,16.0,1,2,19.05,C,4,0,0,Teen,Low,Lower,0,4.7625,Small Family
1421,2,male,24.0,0,1,91.51,S,2,0,1,Young Adult,High,Middle,0,45.755,Small Family
1422,3,male,25.0,0,2,36.92,Q,3,0,0,Young Adult,Medium,Lower,0,12.306666666666667,Small Family
1423,1,female,31.0,2,1,243.31125,S,4,0,1,Young Adult,Very High,Upper,0,60.8278125,Small Family
1424,1,female,9.0,0,1,243.31125,S,2,0,1,Child,Very High,Upper,1,121.655625,Small Family
1425,3,male,11.0,0,0,42.31,Q,1,1,1,Child,Medium,Lower,1,42.31,Single
1426,3,female,35.0,1,0,52.61,S,2,0,1,Young Adult,Medium,Lower,0,26.305,Small Family
1427,1,male,20.0,2,1,243.31125,S,4,0,1,Young Adult,Very High,Upper,0,60.8278125,Small Family
1428,3,male,44.0,0,2,52.34,Q,3,0,0,Adult,Medium,Lower,0,17.44666666666667,Small Family
1429,3,female,33.0,0,0,13.42,Q,1,1,1,Young Adult,Low,Lower,0,13.42,Single
1430,3,male,38.0,1,0,18.81,C,2,0,0,Adult,Low,Lower,0,9.405,Small Family
1431,2,male,48.0,0,1,103.39,S,2,0,1,Adult,High,Middle,0,51.695,Small Family
1432,3,male,26.0,1,0,24.73,S,2,0,0,Young Adult,Low,Lower,0,12.365,Small Family
1433,2,male,23.0,4,0,70.51,S,5,0,0,Young Adult,Medium,Middle,0,14.102,Large Family
1434,3,male,41.0,3,1,20.83,S,5,0,0,Adult,Low,Lower,0,4.1659999999999995,Large Family
1435,1,male,37.0,0,0,144.84,S,1,1,0,Adult,High,Upper,0,144.84,Single
1436,1,male,28.0,0,1,159.15,S,2,0,1,Young Adult,Very High,Upper,0,79.575,Small Family
1437,2,male,48.0,3,2,46.25,S,6,0,0,Adult,Medium,Middle,0,7.708333333333333,Large Family
1438,3,female,27.0,0,0,5.35,S,1,1,1,Young Adult,Low,Lower,0,5.35,Single
1439,1,female,30.0,0,0,180.41,S,1,1,1,Young Adult,Very High,Upper,0,180.41,Single
1440,3,male,30.0,1,0,27.75,S,2,0,0,Young Adult,Medium,Lower,0,13.875,Small Family
1441,3,female,18.0,0,0,10.67,C,1,1,1,Teen,Low,Lower,0,10.67,Single
1442,1,female,31.0,0,1,104.92,S,2,0,1,Young Adult,High,Upper,0,52.46,Small Family
1443,3,male,48.0,2,0,47.76,S,3,0,0,Adult,Medium,Lower,0,15.92,Small Family
1444,2,female,36.0,0,0,84.57,S,1,1,1,Adult,High,Middle,0,84.57,Single
1445,3,male,30.0,0,0,57.68,S,1,1,0,Young Adult,Medium,Lower,0,57.68,Single
1446,1,male,28.0,0,0,243.31125,S,1,1,0,Young Adult,Very High,Upper,0,243.31125,Single
1447,3,male,34.0,1,0,44.52,S,2,0,0,Young Adult,Medium,Lower,0,22.26,Small Family
1448,3,male,40.0,0,0,16.34,S,1,1,0,Adult,Low,Lower,0,16.34,Single
1449,3,female,38.0,0,0,43.34,Q,1,1,1,Adult,Medium,Lower,0,43.34,Single
1450,3,male,26.0,1,0,5.77,S,2,0,0,Young Adult,Low,Lower,0,2.885,Small Family
1451,2,male,34.0,2,0,117.52,S,3,0,1,Young Adult,High,Middle,0,39.17333333333333,Small Family
1452,3,male,36.0,0,2,28.39,S,3,0,0,Adult,Medium,Lower,0,9.463333333333333,Small Family
1453,3,male,17.0,1,0,5.67,C,2,0,0,Teen,Low,Lower,0,2.835,Small Family
1454,3,female,32.0,0,1,30.41,S,2,0,0,Young Adult,Medium,Lower,0,15.205,Small Family
1455,1,male,2.0,1,0,139.22,C,2,0,1,Child,High,Upper,1,69.61,Small Family
1456,3,female,36.0,0,1,39.19,C,2,0,1,Adult,Medium,Lower,0,19.595,Small Family
1457,3,male,39.0,0,0,10.52,S,1,1,0,Adult,Low,Lower,0,10.52,Single
1458,3,male,40.0,1,2,14.96,S,4,0,0,Adult,Low,Lower,0,3.74,Small Family
1459,1,female,25.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
1460,3,female,34.0,0,1,41.2,S,2,0,1,Young Adult,Medium,Lower,0,20.6,Small Family
1461,2,female,49.0,0,0,60.49,S,1,1,1,Adult,Medium,Middle,0,60.49,Single
1462,3,male,48.0,1,1,34.72,C,3,0,0,Adult,Medium,Lower,0,11.573333333333332,Small Family
1463,1,male,30.0,0,1,123.22,S,2,0,0,Young Adult,High,Upper,0,61.61,Small Family
1464,3,female,32.0,0,0,8.8,S,1,1,1,Young Adult,Low,Lower,0,8.8,Single
1465,3,male,44.0,0,0,27.72,S,1,1,0,Adult,Medium,Lower,0,27.72,Single
1466,1,female,10.0,0,0,243.31125,S,1,1,1,Child,Very High,Upper,1,243.31125,Single
1467,3,male,26.0,0,0,55.25,C,1,1,0,Young Adult,Medium,Lower,0,55.25,Single
1468,2,female,47.0,0,1,83.62,S,2,0,1,Adult,High,Middle,0,41.81,Small Family
1469,3,male,43.0,0,0,22.51,S,1,1,0,Adult,Low,Lower,0,22.51,Single
1470,3,male,35.0,0,0,54.41,S,1,1,0,Young Adult,Medium,Lower,0,54.41,Single
1471,3,male,10.0,1,0,23.19,C,2,0,1,Child,Low,Lower,1,11.595,Small Family
1472,3,male,29.0,1,0,34.22,S,2,0,0,Young Adult,Medium,Lower,0,17.11,Small Family
1473,3,male,22.0,2,2,6.82,S,5,0,0,Young Adult,Low,Lower,0,1.364,Large Family
1474,2,male,34.0,0,1,45.18,Q,2,0,0,Young Adult,Medium,Middle,0,22.59,Small Family
1475,2,male,19.0,3,0,97.97,C,4,0,0,Teen,High,Middle,0,24.4925,Small Family
1476,3,male,17.0,0,1,39.89,S,2,0,0,Teen,Medium,Lower,0,19.945,Small Family
1477,3,male,3.0,4,2,8.34,S,7,0,0,Child,Low,Lower,1,1.1914285714285715,Large Family
1478,3,female,46.0,0,0,9.12,Q,1,1,1,Adult,Low,Lower,0,9.12,Single
1479,3,male,25.0,0,1,34.97,C,2,0,1,Young Adult,Medium,Lower,0,17.485,Small Family
1480,2,female,32.0,0,0,96.56,S,1,1,1,Young Adult,High,Middle,0,96.56,Single
1481,3,male,30.0,0,0,39.25,S,1,1,0,Young Adult,Medium,Lower,0,39.25,Single
1482,1,male,16.0,2,0,243.31125,S,3,0,1,Teen,Very High,Upper,0,81.10375,Small Family
1483,3,male,14.0,1,1,51.13,S,3,0,0,Teen,Medium,Lower,1,17.043333333333333,Small Family
1484,1,female,17.0,4,0,219.34,S,5,0,1,Teen,Very High,Upper,0,43.868,Large Family
1485,2,female,21.0,1,0,66.85,S,2,0,1,Young Adult,Medium,Middle,0,33.425,Small Family
1486,2,male,35.0,0,0,115.48,C,1,1,1,Young Adult,High,Middle,0,115.48,Single
1487,2,male,20.0,0,0,104.39,S,1,1,0,Young Adult,High,Middle,0,104.39,Single
1488,3,male,53.0,4,1,50.69,C,6,0,0,Adult,Medium,Lower,0,8.448333333333332,Large Family
1489,2,male,43.0,0,0,119.89,S,1,1,1,Adult,High,Middle,0,119.89,Single
1490,2,male,41.0,1,0,74.7,S,2,0,0,Adult,Medium,Middle,0,37.35,Small Family
1491,1,male,28.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
1492,2,female,50.0,0,0,84.8,S,1,1,1,Adult,High,Middle,0,84.8,Single
1493,1,male,27.0,3,0,141.39,S,4,0,1,Young Adult,High,Upper,0,35.3475,Small Family
1494,1,female,30.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
1495,3,male,32.0,0,0,40.28,C,1,1,0,Young Adult,Medium,Lower,0,40.28,Single
1496,3,female,39.0,0,0,35.38,S,1,1,0,Adult,Medium,Lower,0,35.38,Single
1497,3,female,38.0,1,0,7.22,C,2,0,1,Adult,Low,Lower,0,3.61,Small Family
1498,2,female,24.0,0,0,70.96,C,1,1,1,Young Adult,Medium,Middle,0,70.96,Single
1499,2,female,23.0,0,1,68.14,C,2,0,1,Young Adult,Medium,Middle,0,34.07,Small Family
1500,3,male,38.0,0,0,54.89,S,1,1,0,Adult,Medium,Lower,0,54.89,Single
1501,3,female,39.0,0,1,35.02,Q,2,0,0,Adult,Medium,Lower,0,17.51,Small Family
1502,2,female,25.0,0,0,117.77,S,1,1,1,Young Adult,High,Middle,0,117.77,Single
1503,1,male,9.0,0,0,127.18,C,1,1,1,Child,High,Upper,1,127.18,Single
1504,2,female,27.0,3,0,115.65,S,4,0,1,Young Adult,High,Middle,0,28.9125,Small Family
1505,2,female,38.0,3,0,83.84,S,4,0,1,Adult,High,Middle,0,20.96,Small Family
1506,2,male,53.0,0,1,96.2,Q,2,0,1,Adult,High,Middle,0,48.1,Small Family
1507,3,male,14.0,1,1,25.47,S,3,0,0,Teen,Medium,Lower,1,8.49,Small Family
1508,3,male,24.0,0,0,9.78,S,1,1,0,Young Adult,Low,Lower,0,9.78,Single
1509,3,male,25.0,0,0,6.18,S,1,1,0,Young Adult,Low,Lower,0,6.18,Single
1510,3,male,48.0,0,1,28.55,S,2,0,0,Adult,Medium,Lower,0,14.275,Small Family
1511,3,female,30.0,0,1,31.47,C,2,0,1,Young Adult,Medium,Lower,0,15.735,Small Family
1512,3,male,18.0,0,3,50.25,S,4,0,0,Teen,Medium,Lower,0,12.5625,Small Family
1513,3,male,37.0,0,1,27.79,C,2,0,0,Adult,Medium,Lower,0,13.895,Small Family
1514,1,male,25.0,1,1,243.31125,S,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
1515,1,male,14.0,0,0,243.31125,S,1,1,1,Teen,Very High,Upper,1,243.31125,Single
1516,1,female,18.0,1,1,243.31125,S,3,0,1,Teen,Very High,Upper,0,81.10375,Small Family
1517,3,male,53.0,0,3,10.02,S,4,0,0,Adult,Low,Lower,0,2.505,Small Family
1518,3,male,35.0,0,1,11.22,Q,2,0,0,Young Adult,Low,Lower,0,5.61,Small Family
1519,1,male,31.0,0,0,117.32,C,1,1,1,Young Adult,High,Upper,0,117.32,Single
1520,3,female,27.0,0,0,5.7,S,1,1,0,Young Adult,Low,Lower,0,5.7,Single
1521,1,female,34.0,1,1,123.16,S,3,0,1,Young Adult,High,Upper,0,41.053333333333335,Small Family
1522,3,female,34.0,1,1,48.31,S,3,0,1,Young Adult,Medium,Lower,0,16.103333333333335,Small Family
1523,2,male,34.0,0,1,67.47,S,2,0,1,Young Adult,Medium,Middle,0,33.735,Small Family
1524,1,female,31.0,1,0,243.31125,C,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
1525,2,female,41.0,3,0,114.35,C,4,0,1,Adult,High,Middle,0,28.5875,Small Family
1526,2,male,30.0,1,0,99.4,S,2,0,0,Young Adult,High,Middle,0,49.7,Small Family
1527,2,female,17.0,0,1,50.71,C,2,0,1,Teen,Medium,Middle,0,25.355,Small Family
1528,2,male,22.0,1,0,78.08,S,2,0,1,Young Adult,Medium,Middle,0,39.04,Small Family
1529,3,female,4.0,0,1,38.67,S,2,0,1,Child,Medium,Lower,1,19.335,Small Family
1530,3,male,56.0,2,0,34.71,C,3,0,0,Adult,Medium,Lower,0,11.57,Small Family
1531,2,male,41.0,0,0,118.24,S,1,1,1,Adult,High,Middle,0,118.24,Single
1532,3,male,19.0,0,0,17.34,S,1,1,0,Teen,Low,Lower,0,17.34,Single
